,EMG1 topFFT1,EMG1 topFFT2,EMG1 topFFT3,EMG1 topFFT4,EMG1 topFFT5,EMG1 mean,EMG1 std,EMG1 max,EMG1 min,EMG2 topFFT1,EMG2 topFFT2,EMG2 topFFT3,EMG2 topFFT4,EMG2 topFFT5,EMG2 mean,EMG2 std,EMG2 max,EMG2 min,EMG3 topFFT1,EMG3 topFFT2,EMG3 topFFT3,EMG3 topFFT4,EMG3 topFFT5,EMG3 mean,EMG3 std,EMG3 max,EMG3 min,EMG4 topFFT1,EMG4 topFFT2,EMG4 topFFT3,EMG4 topFFT4,EMG4 topFFT5,EMG4 mean,EMG4 std,EMG4 max,EMG4 min,EMG5 topFFT1,EMG5 topFFT2,EMG5 topFFT3,EMG5 topFFT4,EMG5 topFFT5,EMG5 mean,EMG5 std,EMG5 max,EMG5 min,EMG6 topFFT1,EMG6 topFFT2,EMG6 topFFT3,EMG6 topFFT4,EMG6 topFFT5,EMG6 mean,EMG6 std,EMG6 max,EMG6 min,EMG7 topFFT1,EMG7 topFFT2,EMG7 topFFT3,EMG7 topFFT4,EMG7 topFFT5,EMG7 mean,EMG7 std,EMG7 max,EMG7 min,EMG8 topFFT1,EMG8 topFFT2,EMG8 topFFT3,EMG8 topFFT4,EMG8 topFFT5,EMG8 mean,EMG8 std,EMG8 max,EMG8 min,label,user
0,0.0,0.0,0.0,0.0,0.0,-0.6703869047619048,14.551957937693786,80.0,-106.0,0.0,0.0,0.0,0.0,0.0,-0.8541666666666666,11.504520677924452,63.0,-77.0,0.0,0.0,0.0,0.0,0.0,-0.8616071428571429,5.022678199752214,38.0,-19.0,0.0,0.0,0.0,0.0,0.0,-0.8058035714285714,6.663730009627369,55.0,-47.0,0.0,0.0,0.0,0.0,0.0,-0.6919642857142857,10.083806427053807,127.0,-98.0,0.0,0.0,0.0,0.0,0.0,-0.7202380952380952,7.342123872991458,92.0,-82.0,0.0,0.0,0.0,0.0,0.0,-0.7589285714285714,4.116137254164095,24.0,-29.0,0.0,0.0,0.0,0.0,0.0,-0.8787202380952381,10.307311901220732,92.0,-53.0,0.0,user9
1,0.0,0.0,0.0,0.0,0.0,-1.1470588235294117,17.50323966278273,35.0,-53.0,0.0,0.0,0.0,0.0,0.0,-0.7647058823529411,12.344580633782792,49.0,-39.0,0.0,0.0,0.0,0.0,0.0,-0.8970588235294118,5.503237312258365,21.0,-22.0,0.0,0.0,0.0,0.0,0.0,-0.9485294117647058,2.3674329055099963,5.0,-16.0,0.0,0.0,0.0,0.0,0.0,-0.9926470588235294,5.200422096158494,29.0,-47.0,0.0,0.0,0.0,0.0,0.0,-1.2426470588235294,6.533669292415859,10.0,-62.0,0.0,0.0,0.0,0.0,0.0,-0.7941176470588235,3.7851907277330032,11.0,-13.0,0.0,0.0,0.0,0.0,0.0,-0.6544117647058824,12.861299212334417,31.0,-32.0,1.0,user9
2,0.0,0.0,0.0,0.0,0.0,-0.6560773480662984,13.418952105183223,51.0,-84.0,0.0,0.0,0.0,0.0,0.0,-0.7776243093922652,9.24412994662034,68.0,-35.0,0.0,0.0,0.0,0.0,0.0,-0.8287292817679558,3.849657783454066,22.0,-13.0,0.0,0.0,0.0,0.0,0.0,-0.7237569060773481,2.3156068546745123,23.0,-22.0,0.0,0.0,0.0,0.0,0.0,-0.7928176795580111,1.5800111402226893,9.0,-9.0,0.0,0.0,0.0,0.0,0.0,-0.7154696132596685,2.116714337250243,17.0,-11.0,0.0,0.0,0.0,0.0,0.0,-0.7361878453038674,2.2235418018269186,12.0,-10.0,0.0,0.0,0.0,0.0,0.0,-0.7928176795580111,7.257840006889569,40.0,-56.0,0.0,user9
3,0.0,0.0,0.0,0.0,0.0,-0.7410714285714286,14.213142969657804,46.0,-46.0,0.0,0.0,0.0,0.0,0.0,-1.125,10.445159230540785,28.0,-35.0,0.0,0.0,0.0,0.0,0.0,-0.9553571428571429,4.285715626340417,10.0,-13.0,0.0,0.0,0.0,0.0,0.0,-0.75,4.230945627268318,37.0,-15.0,0.0,0.0,0.0,0.0,0.0,-0.7053571428571429,3.937892592427841,32.0,-17.0,0.0,0.0,0.0,0.0,0.0,-0.8035714285714286,3.9383521631029597,6.0,-24.0,0.0,0.0,0.0,0.0,0.0,-0.8125,3.4965394732918846,9.0,-15.0,0.0,0.0,0.0,0.0,0.0,-0.5357142857142857,13.023837169603075,32.0,-64.0,1.0,user9
4,0.0,0.0,0.0,0.0,0.0,-0.521505376344086,14.890341920929092,58.0,-70.0,0.0,0.0,0.0,0.0,0.0,-0.7540322580645161,10.645011463063632,66.0,-41.0,0.0,0.0,0.0,0.0,0.0,-0.8252688172043011,4.268776895792505,24.0,-15.0,0.0,0.0,0.0,0.0,0.0,-0.7553763440860215,3.932724714560677,61.0,-29.0,0.0,0.0,0.0,0.0,0.0,-0.8131720430107527,1.6303939008233101,6.0,-9.0,0.0,0.0,0.0,0.0,0.0,-0.75,2.6351746349458853,18.0,-23.0,0.0,0.0,0.0,0.0,0.0,-0.728494623655914,3.1591171897453263,16.0,-27.0,0.0,0.0,0.0,0.0,0.0,-0.7889784946236559,8.33839080818726,47.0,-52.0,0.0,user9
5,0.0,0.0,0.0,0.0,0.0,-0.5070422535211268,13.229699531666967,29.0,-45.0,0.0,0.0,0.0,0.0,0.0,-0.8169014084507042,8.42158766700187,30.0,-18.0,0.0,0.0,0.0,0.0,0.0,-0.8591549295774648,4.075346697426534,10.0,-12.0,0.0,0.0,0.0,0.0,0.0,-0.8450704225352113,2.2844060642535493,6.0,-7.0,0.0,0.0,0.0,0.0,0.0,-0.7887323943661971,1.3407406583968693,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.7746478873239436,2.5421991778693815,4.0,-17.0,0.0,0.0,0.0,0.0,0.0,-0.7746478873239436,2.652207614684101,6.0,-9.0,0.0,0.0,0.0,0.0,0.0,-0.7183098591549296,4.346371552691309,9.0,-14.0,1.0,user9
6,0.0,0.0,0.0,0.0,0.0,-0.6257309941520468,13.964407125816452,55.0,-74.0,0.0,0.0,0.0,0.0,0.0,-0.8377192982456141,9.043654242222154,42.0,-30.0,0.0,0.0,0.0,0.0,0.0,-0.881578947368421,4.103601227907269,19.0,-28.0,0.0,0.0,0.0,0.0,0.0,-0.8128654970760234,6.50757490636645,91.0,-74.0,0.0,0.0,0.0,0.0,0.0,-0.814327485380117,2.0582368859149005,24.0,-12.0,0.0,0.0,0.0,0.0,0.0,-0.7529239766081871,2.058174485759482,6.0,-27.0,0.0,0.0,0.0,0.0,0.0,-0.7719298245614035,2.4134873138473036,7.0,-14.0,0.0,0.0,0.0,0.0,0.0,-0.7733918128654971,5.184145744718261,26.0,-32.0,0.0,user9
7,0.0,0.0,0.0,0.0,0.0,-0.25882352941176473,15.133652929163937,43.0,-37.0,0.0,0.0,0.0,0.0,0.0,-0.38823529411764707,9.312170886031048,34.0,-16.0,0.0,0.0,0.0,0.0,0.0,-0.8705882352941177,3.8290500975907777,16.0,-7.0,0.0,0.0,0.0,0.0,0.0,-0.7647058823529411,1.4609769955453116,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.7529411764705882,1.1433647332173869,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.7176470588235294,1.4688168603293177,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.8588235294117647,3.5994475144060076,6.0,-11.0,0.0,0.0,0.0,0.0,0.0,-1.0235294117647058,8.95886960156331,25.0,-39.0,1.0,user9
8,0.0,0.0,0.0,0.0,0.0,-0.7367491166077739,14.659786402865974,48.0,-62.0,0.0,0.0,0.0,0.0,0.0,-0.8692579505300353,8.599683580136917,40.0,-35.0,0.0,0.0,0.0,0.0,0.0,-0.8568904593639576,3.7683845808305656,19.0,-11.0,0.0,0.0,0.0,0.0,0.0,-0.7491166077738516,2.852223029390831,36.0,-21.0,0.0,0.0,0.0,0.0,0.0,-0.8162544169611308,1.8968490217367437,19.0,-18.0,0.0,0.0,0.0,0.0,0.0,-0.7685512367491166,1.9116226772566827,8.0,-13.0,0.0,0.0,0.0,0.0,0.0,-0.715547703180212,4.1954891875083105,31.0,-28.0,0.0,0.0,0.0,0.0,0.0,-0.7597173144876325,6.495651582210178,30.0,-41.0,0.0,user9
9,0.0,0.0,0.0,0.0,0.0,-1.25,17.19216165975679,30.0,-79.0,0.0,0.0,0.0,0.0,0.0,-0.5,11.402989477066289,49.0,-22.0,0.0,0.0,0.0,0.0,0.0,-0.7222222222222222,3.9404804962683233,11.0,-10.0,0.0,0.0,0.0,0.0,0.0,-0.6944444444444444,1.5622202409958565,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.8194444444444444,1.2370613621690387,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.8055555555555556,2.080349976575846,6.0,-11.0,0.0,0.0,0.0,0.0,0.0,-0.8472222222222222,3.4504938296179595,7.0,-11.0,0.0,0.0,0.0,0.0,0.0,-1.1666666666666667,10.13013910614554,30.0,-33.0,1.0,user9
10,0.0,0.0,0.0,0.0,0.0,-0.8633879781420765,17.838015773869955,88.0,-94.0,0.0,0.0,0.0,0.0,0.0,-0.9599271402550091,10.40661622760013,47.0,-70.0,0.0,0.0,0.0,0.0,0.0,-0.8743169398907104,4.111211275869954,14.0,-25.0,0.0,0.0,0.0,0.0,0.0,-0.8032786885245902,3.9353243261201514,27.0,-27.0,0.0,0.0,0.0,0.0,0.0,-0.8214936247723132,2.224821150536677,10.0,-15.0,0.0,0.0,0.0,0.0,0.0,-0.7650273224043715,2.444526331721219,8.0,-24.0,0.0,0.0,0.0,0.0,0.0,-0.7704918032786885,5.20230892857634,19.0,-28.0,0.0,0.0,0.0,0.0,0.0,-0.8360655737704918,10.249732585228013,57.0,-51.0,0.0,user9
11,0.0,0.0,0.0,0.0,0.0,-0.7194244604316546,8.0883068013479,22.0,-27.0,0.0,0.0,0.0,0.0,0.0,-0.5323741007194245,5.830084592164005,20.0,-15.0,0.0,0.0,0.0,0.0,0.0,-0.8848920863309353,3.0001911453372614,10.0,-10.0,0.0,0.0,0.0,0.0,0.0,-0.7913669064748201,1.3645343217115378,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.7985611510791367,1.1806400629277196,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.697841726618705,1.0608628991109268,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.7697841726618705,1.5525413797028758,2.0,-6.0,0.0,0.0,0.0,0.0,0.0,-0.8776978417266187,2.5720358813020967,6.0,-7.0,1.0,user9
12,0.0,0.0,0.0,0.0,0.0,-0.7144702842377261,14.15557149363935,47.0,-69.0,0.0,0.0,0.0,0.0,0.0,-0.8023255813953488,9.724853518483215,68.0,-36.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,4.409430679047433,38.0,-17.0,0.0,0.0,0.0,0.0,0.0,-0.7803617571059431,2.4837535491720173,23.0,-13.0,0.0,0.0,0.0,0.0,0.0,-0.7803617571059431,1.4815211487659008,4.0,-6.0,0.0,0.0,0.0,0.0,0.0,-0.7441860465116279,2.6750122624785257,13.0,-20.0,0.0,0.0,0.0,0.0,0.0,-0.7932816537467701,3.342641715939319,12.0,-22.0,0.0,0.0,0.0,0.0,0.0,-0.8217054263565892,8.494987133722923,52.0,-39.0,0.0,user9
13,0.0,0.0,0.0,0.0,0.0,-0.4936708860759494,11.424078729305586,34.0,-25.0,0.0,0.0,0.0,0.0,0.0,-0.6075949367088608,10.622204273534377,44.0,-25.0,0.0,0.0,0.0,0.0,0.0,-0.9240506329113924,3.633082155157159,11.0,-10.0,0.0,0.0,0.0,0.0,0.0,-0.8734177215189873,1.2543982989873808,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.810126582278481,0.9750207015170949,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.8734177215189873,1.2746753091609193,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.7848101265822784,1.6921453995533215,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.8860759493670886,2.655363907515734,6.0,-8.0,1.0,user9
14,0.0,0.0,0.0,0.0,0.0,-0.6038338658146964,10.735362236243922,63.0,-43.0,0.0,0.0,0.0,0.0,0.0,-0.8221512247071352,8.571989096648194,53.0,-24.0,0.0,0.0,0.0,0.0,0.0,-0.8264110756123536,3.4314339293722274,19.0,-13.0,0.0,0.0,0.0,0.0,0.0,-0.751863684771033,2.745258412448847,31.0,-30.0,0.0,0.0,0.0,0.0,0.0,-0.7476038338658147,1.4924051182286007,10.0,-10.0,0.0,0.0,0.0,0.0,0.0,-0.7603833865814696,2.185698392916627,17.0,-17.0,0.0,0.0,0.0,0.0,0.0,-0.7476038338658147,2.3025854821453566,10.0,-14.0,0.0,0.0,0.0,0.0,0.0,-0.792332268370607,5.205223798192237,29.0,-44.0,0.0,user9
15,0.0,0.0,0.0,0.0,0.0,-0.6971830985915493,6.856160905594344,20.0,-27.0,0.0,0.0,0.0,0.0,0.0,-0.8873239436619719,9.774840037180775,36.0,-20.0,0.0,0.0,0.0,0.0,0.0,-0.8169014084507042,3.3360691999002094,11.0,-10.0,0.0,0.0,0.0,0.0,0.0,-0.7112676056338029,1.3867712688085256,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.8028169014084507,1.2159661052323862,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.7535211267605634,1.3110908225369307,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.7887323943661971,2.2810691344114145,5.0,-8.0,0.0,0.0,0.0,0.0,0.0,-0.7183098591549296,2.6184457443438314,6.0,-8.0,1.0,user9
16,0.0,0.0,0.0,0.0,0.0,-0.6024423337856174,13.618068420490548,43.0,-81.0,0.0,0.0,0.0,0.0,0.0,-0.8032564450474898,8.233553450645458,50.0,-26.0,0.0,0.0,0.0,0.0,0.0,-0.8032564450474898,3.355007650912169,14.0,-12.0,0.0,0.0,0.0,0.0,0.0,-0.7327001356852103,2.5437321537484188,14.0,-36.0,0.0,0.0,0.0,0.0,0.0,-0.7693351424694709,1.3212246121845193,5.0,-7.0,0.0,0.0,0.0,0.0,0.0,-0.7720488466757124,1.747554271658929,10.0,-13.0,0.0,0.0,0.0,0.0,0.0,-0.8154681139755766,3.661436754611122,13.0,-23.0,0.0,0.0,0.0,0.0,0.0,-0.8426051560379919,7.8800227424374905,53.0,-66.0,0.0,user9
17,0.0,0.0,0.0,0.0,0.0,-0.2647058823529412,10.702018381473225,21.0,-30.0,0.0,0.0,0.0,0.0,0.0,-0.5784313725490197,6.859893880352602,17.0,-14.0,0.0,0.0,0.0,0.0,0.0,-0.8137254901960784,3.155163588537514,13.0,-8.0,0.0,0.0,0.0,0.0,0.0,-0.7745098039215687,1.4065396253659952,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.7745098039215687,1.0708270399125537,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.7941176470588235,1.3150931548084765,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.7450980392156863,2.8482625397325365,5.0,-9.0,0.0,0.0,0.0,0.0,0.0,-0.696078431372549,4.548504738936109,9.0,-15.0,1.0,user9
18,0.0,0.0,0.0,0.0,0.0,-0.6403301886792453,15.03295477571597,81.0,-90.0,0.0,0.0,0.0,0.0,0.0,-0.8514150943396226,8.567757459737432,53.0,-31.0,0.0,0.0,0.0,0.0,0.0,-0.847877358490566,3.6092129553843706,21.0,-22.0,0.0,0.0,0.0,0.0,0.0,-0.7299528301886793,2.478993015967395,30.0,-25.0,0.0,0.0,0.0,0.0,0.0,-0.7641509433962265,1.5568071148262417,10.0,-6.0,0.0,0.0,0.0,0.0,0.0,-0.7299528301886793,2.3433593778350295,12.0,-22.0,0.0,0.0,0.0,0.0,0.0,-0.7594339622641509,3.411371449899232,18.0,-17.0,0.0,0.0,0.0,0.0,0.0,-0.7983490566037735,7.788566506584145,41.0,-42.0,0.0,user9
19,0.0,0.0,0.0,0.0,0.0,-0.3953488372093023,16.190476852078024,42.0,-43.0,0.0,0.0,0.0,0.0,0.0,-0.6589147286821705,10.703749433632334,39.0,-30.0,0.0,0.0,0.0,0.0,0.0,-0.9069767441860465,4.9393854951570075,26.0,-11.0,0.0,0.0,0.0,0.0,0.0,-0.7364341085271318,5.8276273310908895,31.0,-23.0,0.0,0.0,0.0,0.0,0.0,-0.7364341085271318,1.9264579699743047,6.0,-7.0,0.0,0.0,0.0,0.0,0.0,-0.8062015503875969,1.7005399849195189,4.0,-7.0,0.0,0.0,0.0,0.0,0.0,-0.8372093023255814,2.9041745214712544,6.0,-14.0,0.0,0.0,0.0,0.0,0.0,-0.689922480620155,4.681743881845076,17.0,-18.0,1.0,user9
20,0.0,0.0,0.0,0.0,0.0,-0.7204610951008645,14.369870347816592,51.0,-61.0,0.0,0.0,0.0,0.0,0.0,-0.7463976945244957,10.82334644527797,77.0,-57.0,0.0,0.0,0.0,0.0,0.0,-0.7564841498559077,5.510824429190137,54.0,-28.0,0.0,0.0,0.0,0.0,0.0,-0.7896253602305475,5.113331090179619,69.0,-31.0,0.0,0.0,0.0,0.0,0.0,-0.7939481268011528,3.059660400034464,25.0,-25.0,0.0,0.0,0.0,0.0,0.0,-0.7521613832853026,3.0278580902364784,27.0,-19.0,0.0,0.0,0.0,0.0,0.0,-0.7651296829971181,3.6528105248743468,15.0,-26.0,0.0,0.0,0.0,0.0,0.0,-0.8487031700288185,8.875206140146322,43.0,-41.0,0.0,user9
21,0.0,0.0,0.0,0.0,0.0,-0.6344827586206897,8.682528588031964,42.0,-45.0,0.0,0.0,0.0,0.0,0.0,-0.696551724137931,8.380967308540221,23.0,-28.0,0.0,0.0,0.0,0.0,0.0,-0.7310344827586207,2.606762499340772,10.0,-7.0,0.0,0.0,0.0,0.0,0.0,-0.7103448275862069,1.3118966411020594,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.8896551724137931,1.1673643234232973,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.7724137931034483,1.2949947854153212,3.0,-5.0,0.0,0.0,0.0,0.0,0.0,-0.5793103448275863,2.6131849594286107,6.0,-8.0,0.0,0.0,0.0,0.0,0.0,-0.7103448275862069,2.3330870149133074,7.0,-8.0,1.0,user9
22,0.0,0.0,0.0,0.0,0.0,-0.6746987951807228,10.778570364137313,34.0,-44.0,0.0,0.0,0.0,0.0,0.0,-0.7846385542168675,7.393507742060259,40.0,-24.0,0.0,0.0,0.0,0.0,0.0,-0.8268072289156626,2.738773280492311,17.0,-13.0,0.0,0.0,0.0,0.0,0.0,-0.7876506024096386,1.9391414556777031,12.0,-16.0,0.0,0.0,0.0,0.0,0.0,-0.75,1.373362181014654,6.0,-5.0,0.0,0.0,0.0,0.0,0.0,-0.7560240963855421,1.5133772046390326,7.0,-7.0,0.0,0.0,0.0,0.0,0.0,-0.8042168674698795,2.480861340463218,7.0,-10.0,0.0,0.0,0.0,0.0,0.0,-0.8177710843373494,3.7595429709252577,33.0,-16.0,0.0,user9
23,0.0,0.0,0.0,0.0,0.0,-0.9493670886075949,10.038649811739207,34.0,-43.0,0.0,0.0,0.0,0.0,0.0,-0.6962025316455697,9.534856510304467,33.0,-24.0,0.0,0.0,0.0,0.0,0.0,-0.7848101265822784,2.8760858312890085,11.0,-7.0,0.0,0.0,0.0,0.0,0.0,-0.7784810126582279,1.2083753251323766,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.8291139240506329,1.135378036735651,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.8037974683544303,1.2180116445925206,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.7848101265822784,2.1632182092991212,4.0,-10.0,0.0,0.0,0.0,0.0,0.0,-0.7784810126582279,2.6795365549510075,7.0,-9.0,1.0,user9
24,0.0,0.0,0.0,0.0,0.0,-0.6622516556291391,12.138366597435033,80.0,-68.0,0.0,0.0,0.0,0.0,0.0,-0.8377483443708609,7.5034540117711925,33.0,-32.0,0.0,0.0,0.0,0.0,0.0,-0.8289183222958058,3.0102004008022276,15.0,-13.0,0.0,0.0,0.0,0.0,0.0,-0.7715231788079471,2.111192299621587,10.0,-20.0,0.0,0.0,0.0,0.0,0.0,-0.7781456953642384,1.7609663610091362,20.0,-14.0,0.0,0.0,0.0,0.0,0.0,-0.7516556291390728,1.6070021217780694,8.0,-14.0,0.0,0.0,0.0,0.0,0.0,-0.7660044150110376,3.37530730108772,14.0,-25.0,0.0,0.0,0.0,0.0,0.0,-0.7516556291390728,5.203602929097166,35.0,-35.0,0.0,user9
25,0.0,0.0,0.0,0.0,0.0,-0.2653061224489796,13.031722611965767,25.0,-49.0,0.0,0.0,0.0,0.0,0.0,-0.6938775510204082,9.088803765169478,32.0,-21.0,0.0,0.0,0.0,0.0,0.0,-0.7448979591836735,3.328450382421708,12.0,-7.0,0.0,0.0,0.0,0.0,0.0,-0.6632653061224489,1.2179404413097303,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.7040816326530612,1.0275502212470862,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.7959183673469388,1.2095767656623932,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.7755102040816326,3.0848168661742217,5.0,-12.0,0.0,0.0,0.0,0.0,0.0,-0.9591836734693877,3.8661053349283727,8.0,-13.0,1.0,user9
26,0.0,0.0,0.0,0.0,0.0,-0.6979434447300771,12.406977772134471,68.0,-92.0,0.0,0.0,0.0,0.0,0.0,-0.8881748071979434,7.945541087717709,77.0,-32.0,0.0,0.0,0.0,0.0,0.0,-0.8637532133676092,3.1739686537442444,24.0,-14.0,0.0,0.0,0.0,0.0,0.0,-0.8059125964010283,2.3115436356428067,25.0,-17.0,0.0,0.0,0.0,0.0,0.0,-0.8033419023136247,1.3532511550392878,4.0,-5.0,0.0,0.0,0.0,0.0,0.0,-0.7634961439588689,1.6973305145991713,7.0,-21.0,0.0,0.0,0.0,0.0,0.0,-0.8097686375321337,2.9885766549635284,13.0,-12.0,0.0,0.0,0.0,0.0,0.0,-0.8059125964010283,5.961231766382763,27.0,-33.0,0.0,user9
27,0.0,0.0,0.0,0.0,0.0,-0.5379310344827586,13.59177686939544,29.0,-63.0,0.0,0.0,0.0,0.0,0.0,-0.6482758620689655,10.522153240295472,48.0,-21.0,0.0,0.0,0.0,0.0,0.0,-0.896551724137931,3.5953753820611047,14.0,-11.0,0.0,0.0,0.0,0.0,0.0,-0.6551724137931034,1.6045911141715077,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.8551724137931035,1.184267884161324,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.8068965517241379,1.3452413647750785,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.7310344827586207,2.756948727039534,7.0,-12.0,0.0,0.0,0.0,0.0,0.0,-0.7379310344827587,4.493854893158688,15.0,-14.0,1.0,user9
28,0.0,0.0,0.0,0.0,0.0,-0.61328125,11.962574435852494,47.0,-37.0,0.0,0.0,0.0,0.0,0.0,-0.7356770833333334,7.9203451691404725,43.0,-43.0,0.0,0.0,0.0,0.0,0.0,-0.8229166666666666,3.093905492275508,12.0,-12.0,0.0,0.0,0.0,0.0,0.0,-0.7526041666666666,1.741058285247594,8.0,-10.0,0.0,0.0,0.0,0.0,0.0,-0.7513020833333334,1.7892547223438626,13.0,-26.0,0.0,0.0,0.0,0.0,0.0,-0.7721354166666666,1.5916682096440458,6.0,-7.0,0.0,0.0,0.0,0.0,0.0,-0.765625,2.378689750323074,13.0,-11.0,0.0,0.0,0.0,0.0,0.0,-0.7630208333333334,5.23164448628308,27.0,-47.0,0.0,user9
29,0.0,0.0,0.0,0.0,0.0,-0.9333333333333333,9.755365917232654,29.0,-32.0,0.0,0.0,0.0,0.0,0.0,-0.762962962962963,9.119609352237847,25.0,-32.0,0.0,0.0,0.0,0.0,0.0,-0.8814814814814815,2.8704668397990334,8.0,-8.0,0.0,0.0,0.0,0.0,0.0,-0.7851851851851852,1.4371675355197866,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.7851851851851852,1.186901052001206,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.7851851851851852,1.230126708588131,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.8148148148148148,2.3089222955619495,4.0,-10.0,0.0,0.0,0.0,0.0,0.0,-0.7777777777777778,2.7499434639145526,5.0,-8.0,1.0,user9
30,0.0,0.0,0.0,0.0,0.0,-0.769990128331688,10.273599444851943,44.0,-51.0,0.0,0.0,0.0,0.0,0.0,-0.7986179664363278,7.722133251998029,48.0,-27.0,0.0,0.0,0.0,0.0,0.0,-0.8193484698914116,2.8308612584189152,13.0,-10.0,0.0,0.0,0.0,0.0,0.0,-0.7502467917077986,2.640856482800435,39.0,-29.0,0.0,0.0,0.0,0.0,0.0,-0.7670286278381047,1.399117012686052,8.0,-10.0,0.0,0.0,0.0,0.0,0.0,-0.7611056268509379,1.818380996468592,24.0,-15.0,0.0,0.0,0.0,0.0,0.0,-0.7650542941757157,2.1842236439731,10.0,-16.0,0.0,0.0,0.0,0.0,0.0,-0.7818361303060217,5.175839450427191,34.0,-29.0,0.0,user9
31,0.0,0.0,0.0,0.0,0.0,-0.9304347826086956,11.68123531914479,24.0,-32.0,0.0,0.0,0.0,0.0,0.0,-0.8434782608695652,12.082749269137347,33.0,-35.0,0.0,0.0,0.0,0.0,0.0,-0.8347826086956521,4.1314591848626705,17.0,-10.0,0.0,0.0,0.0,0.0,0.0,-0.9217391304347826,1.4336056009479776,2.0,-7.0,0.0,0.0,0.0,0.0,0.0,-0.7304347826086957,1.223467456176672,2.0,-5.0,0.0,0.0,0.0,0.0,0.0,-0.8260869565217391,1.3196282674685549,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.782608695652174,2.3722911003576277,5.0,-8.0,0.0,0.0,0.0,0.0,0.0,-0.7043478260869566,3.81358125430925,10.0,-12.0,1.0,user9
32,0.0,0.0,0.0,0.0,0.0,-0.7302052785923754,13.109039047631981,68.0,-63.0,0.0,0.0,0.0,0.0,0.0,-0.7565982404692082,8.3629970190584,42.0,-48.0,0.0,0.0,0.0,0.0,0.0,-0.8162267839687195,3.2582051527494778,18.0,-14.0,0.0,0.0,0.0,0.0,0.0,-0.7565982404692082,2.1473127432891577,20.0,-13.0,0.0,0.0,0.0,0.0,0.0,-0.8005865102639296,2.8206881174742646,24.0,-20.0,0.0,0.0,0.0,0.0,0.0,-0.761485826001955,1.8452357179342136,10.0,-16.0,0.0,0.0,0.0,0.0,0.0,-0.7839687194525904,3.8444889123345933,21.0,-28.0,0.0,0.0,0.0,0.0,0.0,-0.793743890518084,8.746454689133193,70.0,-62.0,0.0,user9
33,0.0,0.0,0.0,0.0,0.0,-0.8235294117647058,11.818201464892773,23.0,-37.0,0.0,0.0,0.0,0.0,0.0,-0.5441176470588235,12.15501103412432,29.0,-33.0,0.0,0.0,0.0,0.0,0.0,-0.8676470588235294,4.3637051618143206,13.0,-13.0,0.0,0.0,0.0,0.0,0.0,-0.7352941176470589,1.6079805361822639,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.7205882352941176,1.0487460634162915,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-0.7352941176470589,1.4101724998622922,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.5441176470588235,2.964636463225621,4.0,-9.0,0.0,0.0,0.0,0.0,0.0,-0.5588235294117647,4.183772321011861,9.0,-10.0,1.0,user9
