,Orientation_X topFFT1,Orientation_X topFFT2,Orientation_X topFFT3,Orientation_X topFFT4,Orientation_X topFFT5,Orientation_X mean,Orientation_X std,Orientation_X max,Orientation_X min,Orientation_Y topFFT1,Orientation_Y topFFT2,Orientation_Y topFFT3,Orientation_Y topFFT4,Orientation_Y topFFT5,Orientation_Y mean,Orientation_Y std,Orientation_Y max,Orientation_Y min,Orientation_Z topFFT1,Orientation_Z topFFT2,Orientation_Z topFFT3,Orientation_Z topFFT4,Orientation_Z topFFT5,Orientation_Z mean,Orientation_Z std,Orientation_Z max,Orientation_Z min,Orientation_W topFFT1,Orientation_W topFFT2,Orientation_W topFFT3,Orientation_W topFFT4,Orientation_W topFFT5,Orientation_W mean,Orientation_W std,Orientation_W max,Orientation_W min,Accelerometer_X topFFT1,Accelerometer_X topFFT2,Accelerometer_X topFFT3,Accelerometer_X topFFT4,Accelerometer_X topFFT5,Accelerometer_X mean,Accelerometer_X std,Accelerometer_X max,Accelerometer_X min,Accelerometer_Y topFFT1,Accelerometer_Y topFFT2,Accelerometer_Y topFFT3,Accelerometer_Y topFFT4,Accelerometer_Y topFFT5,Accelerometer_Y mean,Accelerometer_Y std,Accelerometer_Y max,Accelerometer_Y min,Accelerometer_Z topFFT1,Accelerometer_Z topFFT2,Accelerometer_Z topFFT3,Accelerometer_Z topFFT4,Accelerometer_Z topFFT5,Accelerometer_Z mean,Accelerometer_Z std,Accelerometer_Z max,Accelerometer_Z min,Gyroscope_X topFFT1,Gyroscope_X topFFT2,Gyroscope_X topFFT3,Gyroscope_X topFFT4,Gyroscope_X topFFT5,Gyroscope_X mean,Gyroscope_X std,Gyroscope_X max,Gyroscope_X min,Gyroscope_Y topFFT1,Gyroscope_Y topFFT2,Gyroscope_Y topFFT3,Gyroscope_Y topFFT4,Gyroscope_Y topFFT5,Gyroscope_Y mean,Gyroscope_Y std,Gyroscope_Y max,Gyroscope_Y min,Gyroscope_Z topFFT1,Gyroscope_Z topFFT2,Gyroscope_Z topFFT3,Gyroscope_Z topFFT4,Gyroscope_Z topFFT5,Gyroscope_Z mean,Gyroscope_Z std,Gyroscope_Z max,Gyroscope_Z min,label,user
3526,0.0,0.0,0.0,0.0,0.0,0.7856549295774649,0.02176699491720211,0.8059999999999999,0.746,0.0,0.0,0.0,0.0,0.0,0.5749647887323942,0.03620517026904263,0.637,0.54,0.0,0.0,0.0,0.0,0.0,-0.11750704225352113,0.01778426528982604,-0.073,-0.13699999999999998,0.0,0.0,0.0,0.0,0.0,-0.18950000000000003,0.017656995881125966,-0.16399999999999998,-0.218,0.0,0.0,0.0,0.0,0.0,0.9628239436619719,0.03501454597345652,1.074,0.867,0.0,0.0,0.0,0.0,0.0,-0.025866197183098592,0.046369504051729904,0.057999999999999996,-0.172,0.0,0.0,0.0,0.0,0.0,-0.259,0.08090542591978866,-0.10400000000000001,-0.365,0.0,0.0,0.0,0.0,0.0,-2.9925422535211266,4.508432476916028,6.125,-13.75,0.0,0.0,0.0,0.0,0.0,-3.429154929577465,9.991730836575732,17.062,-29.938000000000002,0.0,0.0,0.0,0.0,0.0,-0.6043098591549301,7.987979615836703,18.25,-18.688,1.0,user33
3527,0.0,0.0,0.0,0.0,0.0,0.8027304347826089,0.04639470338296759,0.8740000000000001,0.6940000000000001,0.0,0.0,0.0,0.0,0.0,0.5371217391304348,0.06795421626271064,0.6579999999999999,0.41200000000000003,0.0,0.0,0.0,0.0,0.0,-0.03217826086956521,0.1097634155154098,0.23,-0.147,0.0,0.0,0.0,0.0,0.0,-0.21467826086956524,0.03453662010050469,-0.14400000000000002,-0.273,0.0,0.0,0.0,0.0,0.0,0.8955652173913045,0.07693922406506447,1.105,0.685,0.0,0.0,0.0,0.0,0.0,-0.15575652173913043,0.16179231343465866,0.067,-0.5529999999999999,0.0,0.0,0.0,0.0,0.0,-0.3464869565217391,0.17221596400180889,0.040999999999999995,-0.636,0.0,0.0,0.0,0.0,0.0,-1.7432086956521746,34.67502664409189,56.5,-91.56200000000001,0.0,0.0,0.0,0.0,0.0,0.05515652173913034,21.45776804897276,85.56200000000001,-62.375,0.0,0.0,0.0,0.0,0.0,0.6801956521739128,24.917781766227225,36.0,-64.25,0.0,user33
3528,0.0,0.0,0.0,0.0,0.0,0.8358365384615384,0.029565826040461273,0.873,0.7959999999999999,0.0,0.0,0.0,0.0,0.0,0.4993557692307693,0.04697797837103811,0.573,0.435,0.0,0.0,0.0,0.0,0.0,-0.08339423076923078,0.03296995344962593,0.006999999999999999,-0.124,0.0,0.0,0.0,0.0,0.0,-0.19959615384615384,0.030283617036140777,-0.157,-0.263,0.0,0.0,0.0,0.0,0.0,0.8943653846153846,0.069269427220264,1.07,0.6609999999999999,0.0,0.0,0.0,0.0,0.0,-0.05108653846153847,0.08516495821809443,0.105,-0.235,0.0,0.0,0.0,0.0,0.0,-0.4371730769230769,0.10762380022516696,-0.244,-0.598,0.0,0.0,0.0,0.0,0.0,7.143625,21.677073428644036,41.062,-36.562,0.0,0.0,0.0,0.0,0.0,-6.021038461538461,17.679545394543652,24.811999999999998,-55.625,0.0,0.0,0.0,0.0,0.0,-0.6989230769230771,15.85407390337989,25.688000000000002,-45.438,1.0,user33
3529,0.0,0.0,0.0,0.0,0.0,0.8400743801652892,0.020917210959984636,0.8759999999999999,0.799,0.0,0.0,0.0,0.0,0.0,0.5193512396694215,0.026898853469226484,0.557,0.47100000000000003,0.0,0.0,0.0,0.0,0.0,0.030194214876033056,0.10975634788021797,0.271,-0.07400000000000001,0.0,0.0,0.0,0.0,0.0,-0.09923966942148761,0.024030936075961438,-0.059000000000000004,-0.177,0.0,0.0,0.0,0.0,0.0,0.8879256198347109,0.04727226082815464,1.0090000000000001,0.8029999999999999,0.0,0.0,0.0,0.0,0.0,-0.14193801652892563,0.17788711594049264,0.09300000000000001,-0.484,0.0,0.0,0.0,0.0,0.0,-0.39014049586776867,0.07736166138362886,-0.21100000000000002,-0.529,0.0,0.0,0.0,0.0,0.0,-1.5278719008264467,23.47488295650687,47.0,-69.312,0.0,0.0,0.0,0.0,0.0,0.9506859504132231,11.045808565782679,35.5,-22.938000000000002,0.0,0.0,0.0,0.0,0.0,-2.2616363636363634,12.303261042591824,20.062,-46.812,0.0,user33
3530,0.0,0.0,0.0,0.0,0.0,0.853139240506329,0.007017805517935728,0.866,0.8440000000000001,0.0,0.0,0.0,0.0,0.0,0.5145569620253165,0.011710992902181682,0.5329999999999999,0.495,0.0,0.0,0.0,0.0,0.0,-0.039202531645569624,0.016226268467531158,-0.015,-0.075,0.0,0.0,0.0,0.0,0.0,-0.06954430379746836,0.01819678576037779,-0.048,-0.107,0.0,0.0,0.0,0.0,0.0,0.9102025316455693,0.026926004848442417,0.976,0.857,0.0,0.0,0.0,0.0,0.0,0.00059493670886076,0.033571018861031574,0.071,-0.08199999999999999,0.0,0.0,0.0,0.0,0.0,-0.41760759493670885,0.029716359010811894,-0.344,-0.47700000000000004,0.0,0.0,0.0,0.0,0.0,1.2808607594936703,10.889114398232733,17.375,-14.75,0.0,0.0,0.0,0.0,0.0,-0.7776455696202533,9.755109058568411,19.375,-23.938000000000002,0.0,0.0,0.0,0.0,0.0,1.3054683544303798,9.563791189630685,20.5,-17.312,1.0,user33
3531,0.0,0.0,0.0,0.0,0.0,0.7737441860465116,0.02885938913222647,0.846,0.716,0.0,0.0,0.0,0.0,0.0,0.613873754152824,0.03635020415613495,0.6759999999999999,0.521,0.0,0.0,0.0,0.0,0.0,0.00577408637873754,0.08351508123035332,0.213,-0.063,0.0,0.0,0.0,0.0,0.0,-0.11565448504983387,0.04383864605745265,-0.064,-0.196,0.0,0.0,0.0,0.0,0.0,0.9588438538205979,0.05081219214353868,1.111,0.8059999999999999,0.0,0.0,0.0,0.0,0.0,-0.1367641196013289,0.15960108868145495,0.052000000000000005,-0.496,0.0,0.0,0.0,0.0,0.0,-0.18377740863787376,0.10478005672802972,0.01,-0.415,0.0,0.0,0.0,0.0,0.0,-0.5898837209302328,20.664675995921982,33.875,-66.125,0.0,0.0,0.0,0.0,0.0,3.388687707641196,13.87562075520041,40.062,-32.062,0.0,0.0,0.0,0.0,0.0,0.1677740863787374,15.600219016479421,30.938000000000002,-41.625,0.0,user33
3532,0.0,0.0,0.0,0.0,0.0,0.7763846153846153,0.018067578856380384,0.797,0.74,0.0,0.0,0.0,0.0,0.0,0.6191346153846153,0.026437517048548794,0.669,0.588,0.0,0.0,0.0,0.0,0.0,-0.06269230769230769,0.027348540816032833,-0.01,-0.08800000000000001,0.0,0.0,0.0,0.0,0.0,-0.08925000000000002,0.01594460385700638,-0.055999999999999994,-0.111,0.0,0.0,0.0,0.0,0.0,0.9854038461538461,0.04240387496878114,1.105,0.903,0.0,0.0,0.0,0.0,0.0,-0.01125,0.060470013635020844,0.102,-0.151,0.0,0.0,0.0,0.0,0.0,-0.1757692307692308,0.0862519372637486,0.013999999999999999,-0.315,0.0,0.0,0.0,0.0,0.0,3.0276153846153853,22.19952652838489,47.312,-26.311999999999998,0.0,0.0,0.0,0.0,0.0,1.7066538461538459,23.670963946412023,46.688,-32.188,0.0,0.0,0.0,0.0,0.0,0.40378846153846154,10.169624161286642,25.061999999999998,-18.688,1.0,user33
3533,0.0,0.0,0.0,0.0,0.0,0.7610923076923077,0.02187802132387243,0.799,0.728,0.0,0.0,0.0,0.0,0.0,0.6060038461538461,0.02912448293765069,0.664,0.53,0.0,0.0,0.0,0.0,0.0,-0.030230769230769228,0.126452612239776,0.26899999999999996,-0.13699999999999998,0.0,0.0,0.0,0.0,0.0,-0.18077692307692306,0.05029553821405199,-0.055,-0.252,0.0,0.0,0.0,0.0,0.0,0.950723076923077,0.07554057595741917,1.0859999999999999,0.74,0.0,0.0,0.0,0.0,0.0,-0.16030769230769232,0.1929400589557968,0.099,-0.609,0.0,0.0,0.0,0.0,0.0,-0.18036153846153846,0.0892932355370882,0.046,-0.401,0.0,0.0,0.0,0.0,0.0,-4.368034615384616,27.427991380920467,59.688,-69.125,0.0,0.0,0.0,0.0,0.0,0.5024115384615385,14.741944526180857,41.25,-43.125,0.0,0.0,0.0,0.0,0.0,1.900496153846154,24.676451971691186,52.875,-42.0,0.0,user33
3534,0.0,0.0,0.0,0.0,0.0,0.7646951219512194,0.019639773844207335,0.792,0.737,0.0,0.0,0.0,0.0,0.0,0.6052317073170731,0.030245619529987902,0.647,0.5589999999999999,0.0,0.0,0.0,0.0,0.0,-0.12101219512195122,0.016361271572455188,-0.095,-0.146,0.0,0.0,0.0,0.0,0.0,-0.18064634146341463,0.01136093800598306,-0.161,-0.205,0.0,0.0,0.0,0.0,0.0,0.9819390243902439,0.03873440667887958,1.1440000000000001,0.8959999999999999,0.0,0.0,0.0,0.0,0.0,-0.022158536585365856,0.041627824714060804,0.049,-0.10400000000000001,0.0,0.0,0.0,0.0,0.0,-0.18629268292682927,0.06992862106866465,-0.076,-0.31,0.0,0.0,0.0,0.0,0.0,-3.8094390243902434,5.597802483509419,7.5,-14.937999999999999,0.0,0.0,0.0,0.0,0.0,-4.757658536585366,11.236486541970722,17.812,-26.125,0.0,0.0,0.0,0.0,0.0,-2.559426829268293,9.156555902780957,14.437999999999999,-18.812,1.0,user33
3535,0.0,0.0,0.0,0.0,0.0,0.7788652694610779,0.04356035256621482,0.838,0.6709999999999999,0.0,0.0,0.0,0.0,0.0,0.5657215568862276,0.056689372896254794,0.66,0.47,0.0,0.0,0.0,0.0,0.0,-0.029191616766467067,0.11257803081686693,0.253,-0.142,0.0,0.0,0.0,0.0,0.0,-0.23249101796407187,0.024915440962584568,-0.18,-0.26899999999999996,0.0,0.0,0.0,0.0,0.0,0.9150958083832337,0.08219951071604482,1.2,0.7020000000000001,0.0,0.0,0.0,0.0,0.0,-0.19837724550898206,0.17332457069903737,0.075,-0.609,0.0,0.0,0.0,0.0,0.0,-0.2817065868263473,0.15161171408692445,0.043,-0.524,0.0,0.0,0.0,0.0,0.0,-0.6012335329341316,28.368250452805622,52.125,-81.5,0.0,0.0,0.0,0.0,0.0,0.5611946107784436,16.035049009959486,38.562,-85.0,0.0,0.0,0.0,0.0,0.0,1.502440119760479,28.51310925648726,58.875,-114.06200000000001,0.0,user33
